id,name,city,region,location,source
3513,بیلبورد میدان امام حسین (ع),شیراز,میدان امام حسین (ع) - ضلع شمال شرقی - سمت چپ,میدان امام حسین (ع) - ضلع شمال شرقی - سمت چپ,billboardiha
3503,بیلبورد میدان دانشجو,شیراز,میدان دانشجو - خوابگاه قدس - دید میدان (ساین روف),میدان دانشجو - خوابگاه قدس - دید میدان (ساین روف),billboardiha
3507,بیلبورد میدان گاز,شیراز,میدان گاز - ابتدای خیابان ابریشمی,میدان گاز - ابتدای خیابان ابریشمی,billboardiha
3521,بیلبورد میدان گاز,شیراز,میدان گاز - وسط رفوژ روبروی پارک شهر وجهA,میدان گاز - وسط رفوژ روبروی پارک شهر وجهA,billboardiha
3520,بیلبورد میدان گاز,شیراز,میدان گاز - وسط رفوژ روبروی پارک شهر وجهB,میدان گاز - وسط رفوژ روبروی پارک شهر وجهB,billboardiha
1710,بیلبورد ورودی آباده,شیراز,ورودی آباده، دید از شیراز,ورودی آباده، دید از شیراز,billboardiha
1709,بیلبورد ورودی آباده,شیراز,ورودی آباده، دید به شیراز,ورودی آباده، دید به شیراز,billboardiha
3511,بیلبورد پل باغ صفا,شیراز,پل باغ صفا - جنب استانداری (دید از میدان گاز),پل باغ صفا - جنب استانداری (دید از میدان گاز),billboardiha
3512,بیلبورد پل باغ صفا,شیراز,پل باغ صفا - جنب استانداری (دیدی از میدان امام حسین (ع)),پل باغ صفا - جنب استانداری (دیدی از میدان امام حسین (ع)),billboardiha
1981,بیلبورد عباس آباد,عباس آباد,عباس آباد، بعد از پل کاظم رود، روبه روی شهرک گلواژه، دید از شرق به غرب,عباس آباد، بعد از پل کاظم رود، روبه روی شهرک گلواژه، دید از شرق به غرب,billboardiha
2070,بیلبورد عباس آباد,عباس آباد,عباس آباد، روبروی فروشگاه شیک پوشان، دید از شرق به غرب,عباس آباد، روبروی فروشگاه شیک پوشان، دید از شرق به غرب,billboardiha
2072,بیلبورد عباس آباد,عباس آباد,عباس آباد، روبروی مجتمع فانوس شماره 1، دید از شرق به غرب,عباس آباد، روبروی مجتمع فانوس شماره 1، دید از شرق به غرب,billboardiha
2075,بیلبورد عباس آباد,عباس آباد,عباس آباد، روبروی هتل رستوران گل شماره 2، دید از غرب به شرق,عباس آباد، روبروی هتل رستوران گل شماره 2، دید از غرب به شرق,billboardiha
2074,بیلبورد عباس آباد,عباس آباد,عباس آباد، روبروی پرشین سازه شماره 1، دید از شرق به غرب,عباس آباد، روبروی پرشین سازه شماره 1، دید از شرق به غرب,billboardiha
2073,بیلبورد عباس آباد,عباس آباد,عباس آباد، روبروی پرشین سازه شماره 2، دید از غرب به شرق,عباس آباد، روبروی پرشین سازه شماره 2، دید از غرب به شرق,billboardiha
2078,بیلبورد عباس آباد,عباس آباد,عباس آباد، روبروی گل و گیاه ناندینا شماره 1، دید از شرق به غرب,عباس آباد، روبروی گل و گیاه ناندینا شماره 1، دید از شرق به غرب,billboardiha
2077,بیلبورد عباس آباد,عباس آباد,عباس آباد، روبروی گل و گیاه ناندینا شماره 2، دید از غرب به شرق,عباس آباد، روبروی گل و گیاه ناندینا شماره 2، دید از غرب به شرق,billboardiha
1992,بیلبورد عباس آباد,عباس آباد,عباس آباد، روبه روی جهاد کشاورزی، شماره 1، دید از شرق به غرب,عباس آباد، روبه روی جهاد کشاورزی، شماره 1، دید از شرق به غرب,billboardiha
1978,بیلبورد عباس آباد,عباس آباد,عباس آباد، روبه روی هتل رستوران پاپیون، شماره 2، دید از غرب به شرق,عباس آباد، روبه روی هتل رستوران پاپیون، شماره 2، دید از غرب به شرق,billboardiha
1990,بیلبورد عباس آباد,عباس آباد,عباس آباد، نرسیده به شهرداری، شماره 1، دید از شرق به غرب,عباس آباد، نرسیده به شهرداری، شماره 1، دید از شرق به غرب,billboardiha
2080,بیلبورد عباس آباد,عباس آباد,عباس آباد، ورودی شهر، روبروی ایران خودرو لاهوتی، دید از شرق به غرب,عباس آباد، ورودی شهر، روبروی ایران خودرو لاهوتی، دید از شرق به غرب,billboardiha
1984,بیلبورد متل قو,عباس آباد,متل قو، جنب دانشسرای کشاورزی، نرسیده به برج عظیم زاده، دید از شرق به غرب,متل قو، جنب دانشسرای کشاورزی، نرسیده به برج عظیم زاده، دید از شرق به غرب,billboardiha
1983,بیلبورد متل قو,عباس آباد,متل قو، جنب دانشسرای کشاورزی، نرسیده به برج عظیم زاده، دید از غرب به شرق,متل قو، جنب دانشسرای کشاورزی، نرسیده به برج عظیم زاده، دید از غرب به شرق,billboardiha
2672,بیلبورد بلوار میرزا کوچک خان,قزوین,بلوار میرزا کوچک خان، چهارراه نسیم شمال (C),بلوار میرزا کوچک خان، چهارراه نسیم شمال (C),billboardiha
1076,بیلبورد قزوین - نظر آباد,قزوین,قزوین - نظر آباد (لاین جنوب) 10کیلومتری قزوین,قزوین - نظر آباد (لاین جنوب) 10کیلومتری قزوین,billboardiha
1077,بیلبورد قزوین - نظر آباد,قزوین,قزوین - نظر آباد (لاین جنوب) عوارضی دو قزوین b2,قزوین - نظر آباد (لاین جنوب) عوارضی دو قزوین b2,billboardiha
2682,بیلبورد میدان قدس,قزوین,میدان قدس، جنب بیمارستان قدس (B),میدان قدس، جنب بیمارستان قدس (B),billboardiha
2674,بیلبورد میدان مادر,قزوین,میدان مادر (C),میدان مادر (C),billboardiha
2671,بیلبورد میدان میرعماد,قزوین,میدان میرعماد، ضلع پارک (MB),میدان میرعماد، ضلع پارک (MB),billboardiha
2688,بیلبورد میدان نصر,قزوین,میدان نصر، ضلع جنوب شرقی (A),میدان نصر، ضلع جنوب شرقی (A),billboardiha
2690,بیلبورد میدان نصر,قزوین,میدان نصر، ضلع جنوب غربی (A),میدان نصر، ضلع جنوب غربی (A),billboardiha
2689,بیلبورد میدان نصر,قزوین,میدان نصر، ضلع شرقی (A),میدان نصر، ضلع شرقی (A),billboardiha
1080,بیلبورد نظر آباد - قزوین,قزوین,نظر آباد - قزوین (لاین شمال) عوارضی3,نظر آباد - قزوین (لاین شمال) عوارضی3,billboardiha
1211,بیلبورد نظر آباد - قزوین,قزوین,نظر آباد - قزوین (لاین شمال)، 2کیلومتر بعد از پادگان شهدای جوادنیا,نظر آباد - قزوین (لاین شمال)، 2کیلومتر بعد از پادگان شهدای جوادنیا,billboardiha
1213,بیلبورد نظر آباد - قزوین,قزوین,نظر آباد - قزوین (لاین شمال)، ورودی پادگان شهدای جوادنیا,نظر آباد - قزوین (لاین شمال)، ورودی پادگان شهدای جوادنیا,billboardiha
2678,بیلبورد چهارراه نوروزیان,قزوین,ورودی منظریه، از سمت دانشگاه آزاد,ورودی منظریه، از سمت دانشگاه آزاد,billboardiha
2683,بیلبورد چهارراه طالقانی,قزوین,چهارراه طالقانی، ضلع جنوب غربی (B),چهارراه طالقانی، ضلع جنوب غربی (B),billboardiha
2670,بیلبورد چهارراه نادری,قزوین,چهارراه نادری (MB),چهارراه نادری (MB),billboardiha
1538,بیلبورد 4 وجهی صدوقی,قم,ابتدای صدوقی (منطقه 4),ابتدای صدوقی (منطقه 4),billboardiha
1519,بیلبورد بلوار الغدیر,قم,بلوار الغدیر، ابتدای پردیسان (منطقه 8),بلوار الغدیر، ابتدای پردیسان (منطقه 8),billboardiha
1518,بیلبورد بلوار امین,قم,بلوار امین، تقاطع سالاریه (منطقه 4),بلوار امین، تقاطع سالاریه (منطقه 4),billboardiha
1526,بیلبورد بلوار شهید بهشتی,قم,بلوار شهید بهشتی، به طرف 72 تن (منطقه 3),بلوار شهید بهشتی، به طرف 72 تن (منطقه 3),billboardiha
1533,بیلبورد بلوار غدیر,قم,بلوار غدیر، مقابل جهاد (منطقه 4),بلوار غدیر، مقابل جهاد (منطقه 4),billboardiha
1532,بیلبورد بلوار غدیر,قم,بلوار غدیر، مقابل شهر آفتاب (منطقه 4),بلوار غدیر، مقابل شهر آفتاب (منطقه 4),billboardiha
1521,بیلبورد تقاطع 20 متری شهید بهشتی و چمران,قم,تقاطع 20 متری شهید بهشتی و چمران (منطقه 3),تقاطع 20 متری شهید بهشتی و چمران (منطقه 3),billboardiha
1522,بیلبورد خیابان امام,قم,خیابان امام، روبروی پمپ بنزین (منطقه 3),خیابان امام، روبروی پمپ بنزین (منطقه 3),billboardiha
1535,بیلبورد میدان آزادگان,قم,میدان آزادگان (منطقه 3),میدان آزادگان (منطقه 3),billboardiha
1520,بیلبورد میدان ارتش,قم,میدان ارتش، ابتدای خیابان حکیم (منطقه 4),میدان ارتش، ابتدای خیابان حکیم (منطقه 4),billboardiha
1531,بیلبورد میدان امام,قم,میدان امام، جنب آبنما (منطقه 3),میدان امام، جنب آبنما (منطقه 3),billboardiha
1534,بیلبورد میدان جانبازان,قم,میدان جانبازان (منطقه 7),میدان جانبازان (منطقه 7),billboardiha
1530,بیلبورد میدان زین الدین,قم,میدان زین الدین، ورودی مدرس (منطقه 3),میدان زین الدین، ورودی مدرس (منطقه 3),billboardiha
1528,بیلبورد میدان مصلی,قم,میدان مصلی، داخل پیاده رو حاشیه رودخانه (منطقه 7),میدان مصلی، داخل پیاده رو حاشیه رودخانه (منطقه 7),billboardiha
1529,بیلبورد میدان مفید,قم,میدان مفید، لچکی ورودی، ابتدای بلوار صدوقی (منطقه 4),میدان مفید، لچکی ورودی، ابتدای بلوار صدوقی (منطقه 4),billboardiha
1537,بیلبورد میدان مفید,قم,میدان مفید، ورودی آوینی (منطقه 4),میدان مفید، ورودی آوینی (منطقه 4),billboardiha
1524,بیلبورد پردیسان,قم,پردیسان، تقاطع بلوار دانشگاه و بلوار شهروند (منطقه 8),پردیسان، تقاطع بلوار دانشگاه و بلوار شهروند (منطقه 8),billboardiha
1527,بیلبورد چهارراه نکویی,قم,چهارراه نکویی,چهارراه نکویی,billboardiha
1900,بیلبورد بلوار سجاد,مشهد,بلوار سجاد، تقاطع جانباز,بلوار سجاد، تقاطع جانباز,billboardiha
2629,بیلبورد شهر کردکوی,مشهد,جاده اصلی - شهر کردکوی، میدان شهرداری، ورودی به سمت بندر ترکمن، دید به سمت گرگان یا مشهد,جاده اصلی - شهر کردکوی، میدان شهرداری، ورودی به سمت بندر ترکمن، دید به سمت گرگان یا مشهد,billboardiha
2631,بیلبورد شهر کردکوی,مشهد,جاده اصلی - شهر کردکوی، میدان شهرداری، ورودی به سمت داخل شهر، دید به سمت گرگان یا مشهد,جاده اصلی - شهر کردکوی، میدان شهرداری، ورودی به سمت داخل شهر، دید به سمت گرگان یا مشهد,billboardiha
1421,بیلبورد رویان,مشهد,رویان، کیلومتر 2 رویان نوشهر، حسن آباد وجه غرب به شرق (به سمت مشهد),رویان، کیلومتر 2 رویان نوشهر، حسن آباد وجه غرب به شرق (به سمت مشهد),billboardiha
1308,بیلبورد سه راه خیام,مشهد,سه راه خیام، ضلع شمال شرقی,سه راه خیام، ضلع شمال شرقی,billboardiha
1307,بیلبورد میدان جانباز,مشهد,میدان جانباز، ضلع شمال غربی، مقابل پروما,میدان جانباز، ضلع شمال غربی، مقابل پروما,billboardiha
2597,بیلبورد میدان تره بار,مشهد,ورودی اصلی، روبروی میدان تره بار، دید به سمت گنبد یا مشهد,ورودی اصلی، روبروی میدان تره بار، دید به سمت گنبد یا مشهد,billboardiha
2099,بیلبورد رویان,نور,رویان، خروجی شهر به سمت نوشهر، روبروی فروشگاه کولازیون، دید از شرق به غرب,رویان، خروجی شهر به سمت نوشهر، روبروی فروشگاه کولازیون، دید از شرق به غرب,billboardiha
2096,بیلبورد رویان,نور,رویان، دید از نور و بالعکس، نرسیده به میدان الغدیر 2,رویان، دید از نور و بالعکس، نرسیده به میدان الغدیر 2,billboardiha
2098,بیلبورد رویان,نور,رویان، ورودی شهر از نوشهر، روبروی فروشگاه کولازیون، دید از غرب به شرق,رویان، ورودی شهر از نوشهر، روبروی فروشگاه کولازیون، دید از غرب به شرق,billboardiha
2104,بیلبورد نور,نور,نور، روبروی هتل کیانا، دید از غرب به شرق,نور، روبروی هتل کیانا، دید از غرب به شرق,billboardiha
1067,بیلبورد ابتدای بلوار غنی زادیان,همدان,ابتدای بلوار غنی زادیان، رو به مجتمع سعیدیه,ابتدای بلوار غنی زادیان، رو به مجتمع سعیدیه,billboardiha
1128,بیلبورد امامزاده عبداله,همدان,امامزاده عبداله,امامزاده عبداله,billboardiha
1199,بیلبورد بابا طاهر,همدان,بابا طاهر (تعرفه برای هر وجه میباشد),بابا طاهر (تعرفه برای هر وجه میباشد),billboardiha
1130,بیلبورد بلوار ارتش,همدان,بلوار ارتش، خروجی,بلوار ارتش، خروجی,billboardiha
1129,بیلبورد بلوار ارتش,همدان,بلوار ارتش، ورودی,بلوار ارتش، ورودی,billboardiha
1071,بیلبورد دیواری خیابان بوعلی,همدان,بیلبورد دیواری خیابان بوعلی، به سمت میدان جهاد 1,بیلبورد دیواری خیابان بوعلی، به سمت میدان جهاد 1,billboardiha
1070,بیلبورد دیواری خیابان بوعلی,همدان,بیلبورد دیواری خیابان بوعلی، به سمت میدان جهاد 2,بیلبورد دیواری خیابان بوعلی، به سمت میدان جهاد 2,billboardiha
1063,بیلبورد طالقانی,همدان,طالقانی، چهارراه امیر کبیر، رو به مدرسه اندیشه,طالقانی، چهارراه امیر کبیر، رو به مدرسه اندیشه,billboardiha
2219,بیلبورد میدان امامزاده عبداله,همدان,میدان امامزاده عبداله,میدان امامزاده عبداله,billboardiha
1059,بیلبورد میدان سپاه,همدان,میدان سپاه,میدان سپاه,billboardiha
1461,بیلبورد میدان فلسطین,همدان,میدان فلسطین، رو به روی فروشگاه زنجیره ای رفاه,میدان فلسطین، رو به روی فروشگاه زنجیره ای رفاه,billboardiha
1196,بیلبورد میدان فلسطین,همدان,میدان فلسطین، روبروی دانشکده هنر و معماری,میدان فلسطین، روبروی دانشکده هنر و معماری,billboardiha
3216,بیلبورد میدان پیشاهنگی,همدان,میدان پیشاهنگی,میدان پیشاهنگی,billboardiha
1194,بیلبورد میدان 13 آبان,همدان,میدان ۱۳ آبان، روبروی مدرسه دخترانه تربیت,میدان ۱۳ آبان، روبروی مدرسه دخترانه تربیت,billboardiha
1061,بیلبورد میرزاده عشقی,همدان,میرزاده عشقی، ابتدایه شکریه,میرزاده عشقی، ابتدایه شکریه,billboardiha
1079,بیلبورد نظر آباد - قزوین,همدان,نظر آباد - قزوین (لاین شمال) سه راهی رحیم آباد - همدان,نظر آباد - قزوین (لاین شمال) سه راهی رحیم آباد - همدان,billboardiha
1058,بیلبورد بدیع الزمان,همدان,پل بدیع الزمان، به سمت میدان سپاه,پل بدیع الزمان، به سمت میدان سپاه,billboardiha
1109,بیلبورد چهارراه تختی,همدان,چهارراه تختی، مقابل بانک ملی,چهارراه تختی، مقابل بانک ملی,billboardiha
1062,بیلبورد چهارراه پاستور,همدان,چهارراه پاستور,چهارراه پاستور,billboardiha
2086,بیلبورد چالوس به نمک آبرود,چالوس,بیلبورد چالوس به نمک آبرود,بیلبورد چالوس به نمک آبرود,billboardiha
1982,بیلبورد دو وجهی چالوس به نمک آبرود,چالوس,محور چالوس به نمک آبرود، نرسیده به پلیس راه,محور چالوس به نمک آبرود، نرسیده به پلیس راه,billboardiha
2081,بیلبورد نمک آبرود به هچیرود,چالوس,نمک آبرود به هچیرود، روبروی فروشگاه تعطیلات، دید از غرب به شرق,نمک آبرود به هچیرود، روبروی فروشگاه تعطیلات، دید از غرب به شرق,billboardiha
2089,بیلبورد نمک آبرود به هیچرود,چالوس,نمک آبرود به هیچرود، نرسیده به میدان خط 8، دید از غرب به شرق,نمک آبرود به هیچرود، نرسیده به میدان خط 8، دید از غرب به شرق,billboardiha
2088,بیلبورد چالوس,چالوس,چالوس - خط 8 به سمت نمک آبرود، روبروی کاشی خزر، دید از شرق به غرب,چالوس - خط 8 به سمت نمک آبرود، روبروی کاشی خزر، دید از شرق به غرب,billboardiha
2082,بیلبورد چالوس,چالوس,چالوس، بعد از پل سردآبرورد، روبروی فروشگاه تعطیلات، دید از شرق به غرب,چالوس، بعد از پل سردآبرورد، روبروی فروشگاه تعطیلات، دید از شرق به غرب,billboardiha
2084,بیلبورد چالوس,چالوس,چالوس، بعد از پل سردآبرورد، روبروی مجتمع شالیزار، دید از شرق به غرب,چالوس، بعد از پل سردآبرورد، روبروی مجتمع شالیزار، دید از شرق به غرب,billboardiha
2093,بیلبورد دوطرفه چالوس,چالوس,چالوس، خروجی مرزن آباد، به سمت آزاد راه,چالوس، خروجی مرزن آباد، به سمت آزاد راه,billboardiha
2094,بیلبورد دوطرفه چالوس,چالوس,چالوس، محور نوشهر به چالوس، داخل پارک سنگی,چالوس، محور نوشهر به چالوس، داخل پارک سنگی,billboardiha
2102,بیلبورد چالوس,چالوس,چالوس، محور کندوان به چالوس,چالوس، محور کندوان به چالوس,billboardiha
2092,بیلبورد چالوس,چالوس,چالوس، کمربندی نمک آبرود به رامسر، جنب پمپ بنزین، دید از شرق به غرب,چالوس، کمربندی نمک آبرود به رامسر، جنب پمپ بنزین، دید از شرق به غرب,billboardiha
2091,بیلبورد چالوس,چالوس,چالوس، کمربندی نمک آبرود، جنب پمپ بنزین، دید از غرب به شرق,چالوس، کمربندی نمک آبرود، جنب پمپ بنزین، دید از غرب به شرق,billboardiha
1055,بیلبورد شماره 4,کاشمر,خراسان رضوی - کاشمر -  - بلوار سید مرتضی - حاشیه میدان سیدمرتضی,خراسان رضوی - کاشمر -  - بلوار سید مرتضی - حاشیه میدان سیدمرتضی,billboardiha
1056,بیلبورد شماره 3,کاشمر,خراسان رضوی - کاشمر - بلوار سیدمرتضی - روبروی جهاد دانشگاهی,خراسان رضوی - کاشمر - بلوار سیدمرتضی - روبروی جهاد دانشگاهی,billboardiha
1054,بیلبورد شماره 5,کاشمر,خراسان رضوی - کاشمر - بلوار سیدمرتضی - لاین برگشت - روبروی جایگاه دومنظوره بنزین و CNG,خراسان رضوی - کاشمر - بلوار سیدمرتضی - لاین برگشت - روبروی جایگاه دومنظوره بنزین و CNG,billboardiha
1053,بیلبورد شماره 6,کاشمر,خراسان رضوی - کاشمر - بلوار سیدمرتضی - لاین برگشت - روبروی خیابان آذر,خراسان رضوی - کاشمر - بلوار سیدمرتضی - لاین برگشت - روبروی خیابان آذر,billboardiha
1057,بیلبورد شماره 2,کاشمر,خراسان رضوی - کاشمر - بلوار مدرس - روبروی نمایندگی سایپا,خراسان رضوی - کاشمر - بلوار مدرس - روبروی نمایندگی سایپا,billboardiha
3461,بیلبورد 45متری,کرج,45متری سر چهارراه گلزار دی از اتوبان به 45متری,45متری سر چهارراه گلزار دی از اتوبان به 45متری,billboardiha
3457,بیلبورد 45متری,کرج,45متری سر چهارراه گلزار دید از 45متری به اتوبان,45متری سر چهارراه گلزار دید از 45متری به اتوبان,billboardiha
3440,بیلبورد 4باندی مهرشهر,کرج,4باندی مهرشهر روبروی شهرداری,4باندی مهرشهر روبروی شهرداری,billboardiha
3111,بیلبورد بلوار امام رضا (دو وجهی),کرج,بلوار امام رضا، رو به روی مجتمع تجاری پارسیان,بلوار امام رضا، رو به روی مجتمع تجاری پارسیان,billboardiha
1169,بیلبورد بلوار باغستان,کرج,بلوار باغستان، تقاطع موذن,بلوار باغستان، تقاطع موذن,billboardiha
1180,بیلبورد بلوار شیمیایی,کرج,بلوار شیمیایی، روبروی ورزشگاه کیانپور,بلوار شیمیایی، روبروی ورزشگاه کیانپور,billboardiha
1177,بیلبورد بلوار علامه جعفری,کرج,بلوار علامه جعفری، بعد از دور برگردان بازار روز لاله,بلوار علامه جعفری، بعد از دور برگردان بازار روز لاله,billboardiha
1174,بیلبورد بلوار علامه جعفری,کرج,بلوار علامه جعفری، نرسیده به بازار روز لاله,بلوار علامه جعفری، نرسیده به بازار روز لاله,billboardiha
1173,بیلبورد بلوار چمران,کرج,بلوار چمران، مقابل کلانتری چمران,بلوار چمران، مقابل کلانتری چمران,billboardiha
1135,بیلبورد تقاطع بلوار مولانا و بهارستان,کرج,بییلبورد چراغ قرمز تقاطع بلوار مولانا و بهارستان جهانشهر پارک خانواده,بییلبورد چراغ قرمز تقاطع بلوار مولانا و بهارستان جهانشهر پارک خانواده,billboardiha
3289,بیلبورد  هشتگرد,کرج,جاده قدیم هشتگرد، سه راه هیو، مسیر رفت,جاده قدیم هشتگرد، سه راه هیو، مسیر رفت,billboardiha
1137,بیلبورد حدفاصل کارخانه قند و امام حسین,کرج,حدفاصل کارخانه قند و امام حسین، روبروی ورزشگاه کیانپور,حدفاصل کارخانه قند و امام حسین، روبروی ورزشگاه کیانپور,billboardiha
1161,بیلبورد حسن آباد,کرج,حسن آباد، جنب ایسگاه پلیس، برگشت,حسن آباد، جنب ایسگاه پلیس، برگشت,billboardiha
1162,بیلبورد حسن آباد,کرج,حسن آباد، جنب ایسگاه پلیس، رفت,حسن آباد، جنب ایسگاه پلیس، رفت,billboardiha
1168,بیلبورد حصار,کرج,حصار بعد از پل عابر پیاده، رفت,حصار بعد از پل عابر پیاده، رفت,billboardiha
1171,بیلبورد خیابان شهید بهشتی,کرج,خیابان شهید بهشتی، به سمت کرج، مقابل کلانتری 16 حصارک,خیابان شهید بهشتی، به سمت کرج، مقابل کلانتری 16 حصارک,billboardiha
1166,بیلبورد خیابان شهید بهشتی,کرج,خیابان شهید بهشتی، مقابل کلانتری مرکزی,خیابان شهید بهشتی، مقابل کلانتری مرکزی,billboardiha
3455,بیلبورد دانش شرقی,کرج,دوربرگردان دانش شرقی وجه فاز4 به چهارباندی,دوربرگردان دانش شرقی وجه فاز4 به چهارباندی,billboardiha
3454,بیلبورد خیابان دانش,کرج,دوربرگردان دانش وجه چهارباندی به فاز4,دوربرگردان دانش وجه چهارباندی به فاز4,billboardiha
3283,بیلبورد طالقانی جنوبی,کرج,طالقانی جنوبی، چهارراه دولت آباد، جنب بیمارستان قائم (مسیر رفت),طالقانی جنوبی، چهارراه دولت آباد، جنب بیمارستان قائم (مسیر رفت),billboardiha
1143,بیلبورد مهرشهر,کرج,مهرشهر، چهار باندی، روبروی پارکینگ شهرداری، برگشت,مهرشهر، چهار باندی، روبروی پارکینگ شهرداری، برگشت,billboardiha
1144,بیلبورد مهرشهر,کرج,مهرشهر، چهار باندی، روبروی پارکینگ شهرداری، رفت,مهرشهر، چهار باندی، روبروی پارکینگ شهرداری، رفت,billboardiha
3452,بیلبورد مهرویلا,کرج,مهرویلا (زیر گذر پل هاشمی رفسنجانی),مهرویلا (زیر گذر پل هاشمی رفسنجانی),billboardiha
1163,بیلبورد مهرویلا,کرج,مهرویلا، سه راهی دبیرستان عترت,مهرویلا، سه راهی دبیرستان عترت,billboardiha
3469,بیلبورد میدان آزادگان,کرج,میدان آزادگان بالای مسجد جنب برج یادمان,میدان آزادگان بالای مسجد جنب برج یادمان,billboardiha
1165,بیلبورد میدان بسیج,کرج,میدان بسیج، چهارراه گلزار,میدان بسیج، چهارراه گلزار,billboardiha
3281,بیلبورد میدان حصارک,کرج,میدان حصارک، جنب دانشگاه خوارزمی,میدان حصارک، جنب دانشگاه خوارزمی,billboardiha
3438,بیلبورد میدان شهدا,کرج,میدان شهدا,میدان شهدا,billboardiha
1175,بیلبورد پل فردیس,کرج,پل فردیس، روبروی مترو، دید به سمت کرج,پل فردیس، روبروی مترو، دید به سمت کرج,billboardiha
3466,بیلبورد بلوار مولانا و بهارستان,کرج,چراغ قرمز تقاطع بلوار مولانا و بهارستان جهانشهر پارک,چراغ قرمز تقاطع بلوار مولانا و بهارستان جهانشهر پارک,billboardiha
1172,بیلبورد چهارراه ماهان,کرج,چهارراه ماهان، جنب یگان امداد,چهارراه ماهان، جنب یگان امداد,billboardiha
1183,بیلبورد چهارراه کارخانه قند,کرج,چهارراه کارخانه قند,چهارراه کارخانه قند,billboardiha
1260,بیلبورد کرج - قزوین,کرج,کرج - قزوین، قبل از عوارضی رشت 1,کرج - قزوین، قبل از عوارضی رشت 1,billboardiha
1259,بیلبورد کرج - قزوین,کرج,کرج - قزوین، قبل از عوارضی رشت 2,کرج - قزوین، قبل از عوارضی رشت 2,billboardiha
1588,بیلبورد 22بهمن,کرمان,22بهمن، روبروی خیابان کوکب رشیدی، ضلع شرقی,22بهمن، روبروی خیابان کوکب رشیدی، ضلع شرقی,billboardiha
1587,بیلبورد 22بهمن,کرمان,22بهمن، روبروی خیابان کوکب رشیدی، ضلع غربی,22بهمن، روبروی خیابان کوکب رشیدی، ضلع غربی,billboardiha
1589,بیلبورد 22بهمن,کرمان,22بهمن، چهارراه سی متری اول (نوبهار)، ضلع شرقی به طرف آل آقا,22بهمن، چهارراه سی متری اول (نوبهار)، ضلع شرقی به طرف آل آقا,billboardiha
1590,بیلبورد 22بهمن,کرمان,22بهمن، چهارراه سی متری اول (نوبهار)، ضلع شمالی,22بهمن، چهارراه سی متری اول (نوبهار)، ضلع شمالی,billboardiha
1591,بیلبورد 22بهمن,کرمان,22بهمن، چهارراه سی متری اول (نوبهار)، ضلع شمالی,22بهمن، چهارراه سی متری اول (نوبهار)، ضلع شمالی,billboardiha
1592,بیلبورد 22بهمن,کرمان,22بهمن، چهارراه سی متری اول (نوبهار)، ضلع غربی,22بهمن، چهارراه سی متری اول (نوبهار)، ضلع غربی,billboardiha
1594,بیلبورد 22بهمن,کرمان,22بهمن، چهارراه سی متری دوم ضلع  شمالی,22بهمن، چهارراه سی متری دوم ضلع  شمالی,billboardiha
1595,بیلبورد 22بهمن,کرمان,22بهمن، چهارراه سی متری دوم ضلع  غربی,22بهمن، چهارراه سی متری دوم ضلع  غربی,billboardiha
1593,بیلبورد 22بهمن,کرمان,22بهمن، چهارراه سی متری دوم، روبروی قنادی تابان,22بهمن، چهارراه سی متری دوم، روبروی قنادی تابان,billboardiha
1014,بیلبورد تبلیغاتی 15*5,کرمان,بزرگراه خلیج فارس,بزرگراه خلیج فارس,billboardiha
1957,بیلبورد بزرگراه کربلا,کرمان,بزرگراه کربلا، شهر بیستون، مقابل اثار باستانی (به سمت کرمانشاه),بزرگراه کربلا، شهر بیستون، مقابل اثار باستانی (به سمت کرمانشاه),billboardiha
1621,بیلبورد بلوار شهید بهشتی,کرمان,بلوار شهید بهشتی، میدان سپاه (میدان نفت),بلوار شهید بهشتی، میدان سپاه (میدان نفت),billboardiha
1823,بیلبورد دوطرفه بلوار غلامرضا خان ارکوازی,کرمان,بلوار غلامرضا خان ارکوازی به سمت پالایشگاه - اسلام آباد - کرمانشاه,بلوار غلامرضا خان ارکوازی به سمت پالایشگاه - اسلام آباد - کرمانشاه,billboardiha
1303,بیلبورد روبروی بیمارستان پاستور,کرمان,بم، روبروی بیمارستان پاستور,بم، روبروی بیمارستان پاستور,billboardiha
1299,بیلبورد میدان آزادی,کرمان,بم، میدان آزادی,بم، میدان آزادی,billboardiha
1301,بیلبورد میدان امام حسین,کرمان,بم، میدان امام حسین,بم، میدان امام حسین,billboardiha
1305,بیلبورد میدان ولایت,کرمان,بم، میدان ولایت,بم، میدان ولایت,billboardiha
3418,بیلبورد محور سنندج ، کرمانشاه,کرمان,بیلبورد محور سنندج ، کرمانشاه جنب پلیس راه,بیلبورد محور سنندج ، کرمانشاه جنب پلیس راه,billboardiha
1586,بیلبورد خیابان برق,کرمان,خیابان برق، میدان 17شهریور ، به سمت چهارراه نوبهار,خیابان برق، میدان 17شهریور ، به سمت چهارراه نوبهار,billboardiha
1584,بیلبورد خیابان برق,کرمان,خیابان برق، میدان گلایول به سمت میدان 17شهریور,خیابان برق، میدان گلایول به سمت میدان 17شهریور,billboardiha
1585,بیلبورد خیابان برق,کرمان,خیابان برق، میدان گلایول به سمت چهارراه ارشاد,خیابان برق، میدان گلایول به سمت چهارراه ارشاد,billboardiha
1597,بیلبورد خیابان کارگر,کرمان,خیابان کارگر، چهارراه وکیل آقا,خیابان کارگر، چهارراه وکیل آقا,billboardiha
